commande_id,client_id,produit_id,quantite,prix_unitaire,montant_total,date_commande,statut,mode_paiement,region_livraison,devise,source,annees,mois,trimestre,jour_semaine,montant_attendu,ville,region,segment,date_inscription,nom,categorie,fournisseur,tranche_montant,saison,est_annulee,ca_perdu,delai_inscription_commande
CMD-Q1-00093,CLI0306,PRD0117,1.0,69.72,69.72,2024-02-09,en_cours,CB,Auvergne-RA,EUR,Q1_2024,2024,2,1,4,69.72,Nantes,Île-de-France,Grand Compte,2021-07-26,Produit_Sto_117,Stockage,ElecPlus,Petit,Hiver,False,0.0,928 days
CMD-Q1-00094,CLI0073,PRD0017,2.0,222.33,444.66,2024-01-14,en_cours,CB,Auvergne-RA,EUR,Q1_2024,2024,1,1,6,444.66,Paris,Occitanie,PME,2023-03-13,Produit_Inf_17,Informatique,MediaShop,Moyen,Hiver,False,0.0,307 days
CMD-Q1-00095,CLI0346,PRD0019,5.0,62.97,314.85,2024-02-21,livrée,Virement,Nouvelle-Aquitaine,EUR,Q1_2024,2024,2,1,2,314.85,Paris,Île-de-France,PME,2022-04-19,Produit_Inf_19,Informatique,MediaShop,Moyen,Hiver,False,0.0,673 days
CMD-Q1-00096,CLI0131,PRD0063,1.0,86.81,86.81,2024-02-18,en_cours,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,2,1,6,86.81,Paris,PACA,Particulier,2020-02-08,Produit_Aud_63,Audio,ElecPlus,Petit,Hiver,False,0.0,1471 days
CMD-Q1-00097,CLI0025,PRD0049,1.0,65.78,65.78,2024-01-10,livrée,CB,Occitanie,EUR,Q1_2024,2024,1,1,2,65.78,Lyon,Nouvelle-Aquitaine,Particulier,2022-09-10,Produit_Tél_49,Téléphonie,TechPro,Petit,Hiver,False,0.0,487 days
CMD-Q1-00098,CLI0121,PRD0026,7.0,334.76,2343.32,2024-02-14,livrée,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,2,1,2,2343.3199999999997,Montpellier,Nouvelle-Aquitaine,Particulier,2022-03-26,Produit_Inf_26,Informatique,ElecPlus,Très grand,Hiver,False,0.0,690 days
CMD-Q1-00099,CLI0098,PRD0126,8.0,82.76,662.08,2024-01-26,livrée,CB,Auvergne-RA,EUR,Q1_2024,2024,1,1,4,662.08,Paris,Occitanie,Particulier,2021-12-10,Produit_Rés_126,Réseau,MediaShop,Grand,Hiver,False,0.0,777 days
CMD-Q1-00100,CLI0387,PRD0046,4.0,69.9,279.6,2024-02-24,en_cours,Virement,Nouvelle-Aquitaine,EUR,Q1_2024,2024,2,1,5,279.6,Montpellier,Île-de-France,Startup,2020-01-15,Produit_Tél_46,Téléphonie,ElecPlus,Moyen,Hiver,False,0.0,1501 days
CMD-Q1-00101,CLI0180,PRD0012,2.0,295.77,591.54,2024-02-20,livrée,CB,PACA,EUR,Q1_2024,2024,2,1,1,591.54,Toulouse,Occitanie,PME,2020-01-12,Produit_Inf_12,Informatique,TechPro,Grand,Hiver,False,0.0,1500 days
CMD-Q1-00102,CLI0069,PRD0122,3.0,108.11,324.33,2024-01-23,en_cours,CB,PACA,EUR,Q1_2024,2024,1,1,1,324.33,Marseille,Île-de-France,Particulier,2021-12-10,Produit_Sto_122,Stockage,ElecPlus,Moyen,Hiver,False,0.0,774 days
CMD-Q1-00103,CLI0035,PRD0125,8.0,31.95,255.6,2024-01-14,livrée,Virement,Nouvelle-Aquitaine,EUR,Q1_2024,2024,1,1,6,255.6,Nice,PACA,PME,2022-10-27,Produit_Rés_125,Réseau,TechPro,Moyen,Hiver,False,0.0,444 days
CMD-Q1-00104,CLI0359,PRD0012,1.0,295.77,295.77,2024-01-04,livrée,Virement,Occitanie,EUR,Q1_2024,2024,1,1,3,295.77,Lyon,Nouvelle-Aquitaine,PME,2020-02-22,Produit_Inf_12,Informatique,TechPro,Moyen,Hiver,False,0.0,1412 days
CMD-Q1-00105,CLI0307,PRD0125,8.0,31.95,255.6,2024-01-11,livrée,Virement,Île-de-France,EUR,Q1_2024,2024,1,1,3,255.6,Montpellier,PACA,PME,2021-03-16,Produit_Rés_125,Réseau,TechPro,Moyen,Hiver,False,0.0,1031 days
CMD-Q1-00106,CLI0460,PRD0106,4.0,52.42,209.68,2024-01-14,annulée,Virement,Occitanie,EUR,Q1_2024,2024,1,1,6,209.68,Lille,Occitanie,Particulier,2021-10-14,Produit_Sto_106,Stockage,MediaShop,Moyen,Hiver,True,209.68,822 days
CMD-Q1-00107,CLI0086,PRD0044,6.0,146.42,878.52,2024-02-13,annulée,CB,Île-de-France,EUR,Q1_2024,2024,2,1,1,878.52,Montpellier,Auvergne-RA,Particulier,2023-10-14,Produit_Tél_44,Téléphonie,MediaShop,Grand,Hiver,True,878.52,122 days
CMD-Q1-00108,CLI0039,PRD0126,9.0,82.76,744.84,2024-03-28,livrée,Virement,Nouvelle-Aquitaine,EUR,Q1_2024,2024,3,1,3,744.84,Bordeaux,Auvergne-RA,Particulier,2023-10-24,Produit_Rés_126,Réseau,MediaShop,Grand,Printemps,False,0.0,156 days
CMD-Q1-00109,CLI0279,PRD0075,9.0,71.64,644.76,2024-02-26,livrée,Chèque,Occitanie,EUR,Q1_2024,2024,2,1,0,644.76,Strasbourg,PACA,PME,2020-10-09,Produit_Acc_75,Accessoires,ElecPlus,Grand,Hiver,False,0.0,1235 days
CMD-Q1-00110,CLI0435,PRD0035,4.0,17.54,70.16,2024-01-18,livrée,CB,Occitanie,EUR,Q1_2024,2024,1,1,3,70.16,Strasbourg,PACA,Grand Compte,2020-08-17,Produit_Tél_35,Téléphonie,MediaShop,Petit,Hiver,False,0.0,1249 days
CMD-Q1-00111,CLI0296,PRD0013,1.0,59.14,59.14,2024-03-29,livrée,Virement,Occitanie,EUR,Q1_2024,2024,3,1,4,59.14,Strasbourg,Île-de-France,PME,2023-10-30,Produit_Inf_13,Informatique,ElecPlus,Petit,Printemps,False,0.0,151 days
CMD-Q1-00112,CLI0018,PRD0136,9.0,54.7,492.3,2024-02-26,livrée,CB,Occitanie,EUR,Q1_2024,2024,2,1,0,492.3,Paris,Occitanie,Startup,2022-02-09,Produit_Rés_136,Réseau,MediaShop,Moyen,Hiver,False,0.0,747 days
CMD-Q1-00113,CLI0485,PRD0077,2.0,151.78,303.56,2024-03-26,livrée,CB,Auvergne-RA,EUR,Q1_2024,2024,3,1,1,303.56,Lyon,Île-de-France,PME,2021-05-19,Produit_Acc_77,Accessoires,DataStore,Moyen,Printemps,False,0.0,1042 days
CMD-Q1-00114,CLI0308,PRD0074,5.0,101.69,508.45,2024-03-17,livrée,CB,Auvergne-RA,EUR,Q1_2024,2024,3,1,6,508.45,Bordeaux,Île-de-France,Particulier,2022-09-24,Produit_Aud_74,Audio,ElecPlus,Grand,Printemps,False,0.0,540 days
CMD-Q1-00115,CLI0388,PRD0065,6.0,352.58,2115.48,2024-01-11,livrée,PayPal,Occitanie,EUR,Q1_2024,2024,1,1,3,2115.48,Nantes,Auvergne-RA,Particulier,2020-10-28,Produit_Aud_65,Audio,MediaShop,Très grand,Hiver,False,0.0,1170 days
CMD-Q1-00116,CLI0336,PRD0104,4.0,81.27,325.08,2024-01-31,livrée,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,1,1,2,325.08,Paris,Occitanie,PME,2022-09-30,Produit_Sto_104,Stockage,MediaShop,Moyen,Hiver,False,0.0,488 days
CMD-Q1-00117,CLI0197,PRD0099,8.0,182.41,1459.28,2024-03-17,livrée,CB,Auvergne-RA,EUR,Q1_2024,2024,3,1,6,1459.28,Bordeaux,Occitanie,Particulier,2020-03-13,Produit_Sto_99,Stockage,DataStore,Grand,Printemps,False,0.0,1465 days
CMD-Q1-00118,CLI0171,PRD0074,3.0,101.69,305.07,2024-01-15,en_cours,CB,PACA,EUR,Q1_2024,2024,1,1,0,305.07,Lyon,Auvergne-RA,Particulier,2020-10-29,Produit_Aud_74,Audio,ElecPlus,Moyen,Hiver,False,0.0,1173 days
CMD-Q1-00119,CLI0420,PRD0098,7.0,37.93,265.51,2024-03-07,livrée,Chèque,PACA,EUR,Q1_2024,2024,3,1,3,265.51,Toulouse,PACA,PME,2021-07-14,Produit_Sto_98,Stockage,MediaShop,Moyen,Printemps,False,0.0,967 days
CMD-Q1-00120,CLI0170,PRD0028,2.0,59.7,119.4,2024-03-20,livrée,CB,Auvergne-RA,EUR,Q1_2024,2024,3,1,2,119.4,Lyon,Île-de-France,Particulier,2023-05-26,Produit_Tél_28,Téléphonie,TechPro,Moyen,Printemps,False,0.0,299 days
CMD-Q1-00121,CLI0049,PRD0090,6.0,80.66,483.96,2024-03-02,livrée,CB,Île-de-France,EUR,Q1_2024,2024,3,1,5,483.96,Marseille,Île-de-France,Particulier,2020-08-23,Produit_Acc_90,Accessoires,TechPro,Moyen,Printemps,False,0.0,1287 days
CMD-Q1-00122,CLI0051,PRD0048,8.0,164.13,1313.04,2024-02-12,livrée,PayPal,Nouvelle-Aquitaine,EUR,Q1_2024,2024,2,1,0,1313.04,Montpellier,PACA,Particulier,2020-09-26,Produit_Tél_48,Téléphonie,TechPro,Grand,Hiver,False,0.0,1234 days
CMD-Q1-00123,CLI0342,PRD0113,4.0,82.62,330.48,2024-02-18,livrée,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,2,1,6,330.48,Marseille,PACA,Particulier,2021-09-11,Produit_Sto_113,Stockage,ElecPlus,Moyen,Hiver,False,0.0,890 days
CMD-Q1-00124,CLI0463,PRD0149,5.0,123.18,615.9,2024-01-17,livrée,Chèque,Occitanie,EUR,Q1_2024,2024,1,1,2,615.9000000000001,Marseille,Auvergne-RA,PME,2022-10-16,Produit_Rés_149,Réseau,ElecPlus,Grand,Hiver,False,0.0,458 days
CMD-Q1-00125,CLI0034,PRD0068,5.0,12.48,62.4,2024-03-06,livrée,PayPal,Auvergne-RA,EUR,Q1_2024,2024,3,1,2,62.400000000000006,Bordeaux,Auvergne-RA,Particulier,2020-03-18,Produit_Aud_68,Audio,TechPro,Petit,Printemps,False,0.0,1449 days
CMD-Q1-00126,CLI0193,PRD0136,5.0,54.7,273.5,2024-03-18,livrée,CB,Île-de-France,EUR,Q1_2024,2024,3,1,0,273.5,Strasbourg,Occitanie,Grand Compte,2023-12-26,Produit_Rés_136,Réseau,MediaShop,Moyen,Printemps,False,0.0,83 days
CMD-Q1-00127,CLI0161,PRD0050,3.0,27.92,83.76,2024-01-13,en_cours,Chèque,Occitanie,EUR,Q1_2024,2024,1,1,5,83.76,Nice,PACA,Particulier,2021-08-14,Produit_Tél_50,Téléphonie,DataStore,Petit,Hiver,False,0.0,882 days
CMD-Q1-00128,CLI0127,PRD0092,5.0,159.37,796.85,2024-03-20,retournée,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,3,1,2,796.85,Toulouse,Occitanie,Particulier,2022-07-04,Produit_Acc_92,Accessoires,TechPro,Grand,Printemps,False,0.0,625 days
CMD-Q1-00129,CLI0353,PRD0128,3.0,99.94,299.82,2024-03-05,livrée,Chèque,PACA,EUR,Q1_2024,2024,3,1,1,299.82,Nantes,PACA,PME,2022-06-28,Produit_Rés_128,Réseau,MediaShop,Moyen,Printemps,False,0.0,616 days
CMD-Q1-00130,CLI0471,PRD0112,2.0,79.76,159.52,2024-03-10,livrée,CB,Île-de-France,EUR,Q1_2024,2024,3,1,6,159.52,Lille,Île-de-France,Particulier,2020-12-01,Produit_Sto_112,Stockage,DataStore,Moyen,Printemps,False,0.0,1195 days
CMD-Q1-00131,CLI0017,PRD0073,4.0,200.41,801.64,2024-01-27,livrée,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,1,1,5,801.64,Paris,Occitanie,Grand Compte,2020-04-14,Produit_Aud_73,Audio,TechPro,Grand,Hiver,False,0.0,1383 days
CMD-Q1-00132,CLI0486,PRD0132,8.0,66.14,529.12,2024-01-25,annulée,CB,Occitanie,EUR,Q1_2024,2024,1,1,3,529.12,Toulouse,Auvergne-RA,PME,2022-07-11,Produit_Rés_132,Réseau,MediaShop,Grand,Hiver,True,529.12,563 days
CMD-Q1-00133,CLI0344,PRD0030,1.0,43.58,43.58,2024-03-15,livrée,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,3,1,4,43.58,Lille,PACA,Particulier,2022-08-31,Produit_Tél_30,Téléphonie,MediaShop,Petit,Printemps,False,0.0,562 days
CMD-Q1-00134,CLI0213,PRD0065,4.0,352.58,1410.32,2024-02-18,en_cours,CB,PACA,EUR,Q1_2024,2024,2,1,6,1410.32,Toulouse,Auvergne-RA,Grand Compte,2022-09-20,Produit_Aud_65,Audio,MediaShop,Grand,Hiver,False,0.0,516 days
CMD-Q1-00135,CLI0428,PRD0082,2.0,36.44,72.88,2024-03-12,livrée,Virement,Nouvelle-Aquitaine,EUR,Q1_2024,2024,3,1,1,72.88,Toulouse,PACA,PME,2020-05-19,Produit_Acc_82,Accessoires,DataStore,Petit,Printemps,False,0.0,1393 days
CMD-Q1-00136,CLI0389,PRD0082,3.0,36.44,109.32,2024-01-14,livrée,Chèque,Nouvelle-Aquitaine,EUR,Q1_2024,2024,1,1,6,109.32,Marseille,Occitanie,Particulier,2021-05-07,Produit_Acc_82,Accessoires,DataStore,Moyen,Hiver,False,0.0,982 days
CMD-Q1-00137,CLI0068,PRD0055,6.0,45.75,274.5,2024-03-19,livrée,CB,Île-de-France,EUR,Q1_2024,2024,3,1,1,274.5,Nantes,Auvergne-RA,Particulier,2021-04-19,Produit_Aud_55,Audio,MediaShop,Moyen,Printemps,False,0.0,1065 days
CMD-Q1-00138,CLI0463,PRD0074,2.0,101.69,203.38,2024-01-17,livrée,Virement,PACA,EUR,Q1_2024,2024,1,1,2,203.38,Marseille,Auvergne-RA,PME,2022-10-16,Produit_Aud_74,Audio,ElecPlus,Moyen,Hiver,False,0.0,458 days
CMD-Q1-00139,CLI0271,PRD0044,2.0,146.42,292.84,2024-03-18,en_cours,CB,PACA,EUR,Q1_2024,2024,3,1,0,292.84,Strasbourg,Nouvelle-Aquitaine,Grand Compte,2023-08-10,Produit_Tél_44,Téléphonie,MediaShop,Moyen,Printemps,False,0.0,221 days
CMD-Q1-00140,CLI0004,PRD0066,8.0,181.07,1448.56,2024-01-10,livrée,CB,PACA,EUR,Q1_2024,2024,1,1,2,1448.56,Nantes,PACA,Particulier,2023-10-20,Produit_Aud_66,Audio,ElecPlus,Grand,Hiver,False,0.0,82 days
CMD-Q1-00141,CLI0324,PRD0003,3.0,83.45,250.35,2024-02-09,en_cours,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,2,1,4,250.35000000000002,Marseille,PACA,Particulier,2022-04-26,Produit_Inf_3,Informatique,ElecPlus,Moyen,Hiver,False,0.0,654 days
CMD-Q1-00142,CLI0337,PRD0099,1.0,182.41,182.41,2024-01-02,livrée,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,1,1,1,182.41,Strasbourg,Nouvelle-Aquitaine,PME,2023-07-27,Produit_Sto_99,Stockage,DataStore,Moyen,Hiver,False,0.0,159 days
CMD-Q1-00143,CLI0084,PRD0069,8.0,106.11,848.88,2024-02-08,livrée,CB,Occitanie,EUR,Q1_2024,2024,2,1,3,848.88,Marseille,Nouvelle-Aquitaine,Startup,2023-10-19,Produit_Aud_69,Audio,DataStore,Grand,Hiver,False,0.0,112 days
CMD-Q1-00144,CLI0005,PRD0120,3.0,107.93,323.79,2024-03-30,livrée,Chèque,Auvergne-RA,EUR,Q1_2024,2024,3,1,5,323.79,Paris,Île-de-France,Particulier,2022-12-29,Produit_Sto_120,Stockage,DataStore,Moyen,Printemps,False,0.0,457 days
CMD-Q1-00145,CLI0441,PRD0020,9.0,304.72,2742.48,2024-02-19,livrée,CB,Île-de-France,EUR,Q1_2024,2024,2,1,0,2742.4800000000005,Paris,Auvergne-RA,PME,2023-06-14,Produit_Inf_20,Informatique,TechPro,Très grand,Hiver,False,0.0,250 days
CMD-Q1-00146,CLI0335,PRD0089,4.0,93.09,372.36,2024-03-12,livrée,Virement,Auvergne-RA,EUR,Q1_2024,2024,3,1,1,372.36,Nantes,Occitanie,Particulier,2022-08-04,Produit_Acc_89,Accessoires,ElecPlus,Moyen,Printemps,False,0.0,586 days
CMD-Q1-00147,CLI0225,PRD0087,2.0,72.84,145.68,2024-01-16,livrée,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,1,1,1,145.68,Montpellier,Île-de-France,Startup,2023-02-27,Produit_Acc_87,Accessoires,ElecPlus,Moyen,Hiver,False,0.0,323 days
CMD-Q1-00148,CLI0189,PRD0024,4.0,20.71,82.84,2024-02-27,livrée,CB,Auvergne-RA,EUR,Q1_2024,2024,2,1,1,82.84,Strasbourg,Occitanie,Particulier,2022-11-15,Produit_Inf_24,Informatique,TechPro,Petit,Hiver,False,0.0,469 days
CMD-Q1-00149,CLI0064,PRD0137,3.0,54.72,164.16,2024-02-23,livrée,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,2,1,4,164.16,Nice,Île-de-France,Particulier,2023-11-02,Produit_Rés_137,Réseau,TechPro,Moyen,Hiver,False,0.0,113 days
CMD-Q1-00150,CLI0039,PRD0021,1.0,78.18,78.18,2024-02-15,livrée,CB,Auvergne-RA,EUR,Q1_2024,2024,2,1,3,78.18,Bordeaux,Auvergne-RA,Particulier,2023-10-24,Produit_Inf_21,Informatique,MediaShop,Petit,Hiver,False,0.0,114 days
CMD-Q1-00151,CLI0386,PRD0051,4.0,10.76,43.04,2024-03-22,livrée,CB,Auvergne-RA,EUR,Q1_2024,2024,3,1,4,43.04,Lyon,Auvergne-RA,PME,2020-01-05,Produit_Tél_51,Téléphonie,TechPro,Petit,Printemps,False,0.0,1538 days
CMD-Q1-00152,CLI0049,PRD0085,6.0,181.81,1090.86,2024-03-10,annulée,PayPal,Occitanie,EUR,Q1_2024,2024,3,1,6,1090.8600000000001,Marseille,Île-de-France,Particulier,2020-08-23,Produit_Acc_85,Accessoires,DataStore,Grand,Printemps,True,1090.86,1295 days
CMD-Q1-00153,CLI0421,PRD0144,1.0,212.05,212.05,2024-01-03,annulée,Chèque,PACA,EUR,Q1_2024,2024,1,1,2,212.05,Strasbourg,Île-de-France,PME,2023-01-28,Produit_Rés_144,Réseau,DataStore,Moyen,Hiver,True,212.05,340 days
CMD-Q1-00154,CLI0097,PRD0008,8.0,308.27,2466.16,2024-03-11,livrée,CB,PACA,EUR,Q1_2024,2024,3,1,0,2466.16,Paris,Auvergne-RA,Particulier,2020-01-12,Produit_Inf_8,Informatique,DataStore,Très grand,Printemps,False,0.0,1520 days
CMD-Q1-00155,CLI0094,PRD0015,9.0,80.47,724.23,2024-01-26,en_cours,Virement,Nouvelle-Aquitaine,EUR,Q1_2024,2024,1,1,4,724.23,Lyon,Île-de-France,Particulier,2020-03-13,Produit_Inf_15,Informatique,ElecPlus,Grand,Hiver,False,0.0,1414 days
CMD-Q1-00156,CLI0373,PRD0014,6.0,415.81,2494.86,2024-03-13,livrée,PayPal,Occitanie,EUR,Q1_2024,2024,3,1,2,2494.86,Marseille,Occitanie,Grand Compte,2020-04-27,Produit_Inf_14,Informatique,MediaShop,Très grand,Printemps,False,0.0,1416 days
CMD-Q1-00157,CLI0164,PRD0042,7.0,126.36,884.52,2024-01-27,livrée,CB,Île-de-France,EUR,Q1_2024,2024,1,1,5,884.52,Montpellier,Nouvelle-Aquitaine,Particulier,2023-10-22,Produit_Tél_42,Téléphonie,TechPro,Grand,Hiver,False,0.0,97 days
CMD-Q1-00158,CLI0066,PRD0053,6.0,79.12,474.72,2024-02-27,en_cours,Chèque,Nouvelle-Aquitaine,EUR,Q1_2024,2024,2,1,1,474.72,Nantes,Île-de-France,PME,2021-07-20,Produit_Tél_53,Téléphonie,ElecPlus,Moyen,Hiver,False,0.0,952 days
CMD-Q1-00159,CLI0237,PRD0116,5.0,52.36,261.8,2024-01-03,en_cours,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,1,1,2,261.8,Paris,Occitanie,PME,2023-05-30,Produit_Sto_116,Stockage,DataStore,Moyen,Hiver,False,0.0,218 days
CMD-Q1-00160,CLI0059,PRD0016,8.0,87.66,701.28,2024-03-21,livrée,Chèque,Île-de-France,EUR,Q1_2024,2024,3,1,3,701.28,Montpellier,Occitanie,Particulier,2023-03-26,Produit_Inf_16,Informatique,ElecPlus,Grand,Printemps,False,0.0,361 days
CMD-Q1-00161,CLI0297,PRD0103,2.0,57.7,115.4,2024-02-19,livrée,CB,PACA,EUR,Q1_2024,2024,2,1,0,115.4,Bordeaux,Occitanie,Particulier,2022-07-24,Produit_Sto_103,Stockage,DataStore,Moyen,Hiver,False,0.0,575 days
CMD-Q1-00162,CLI0498,PRD0020,4.0,304.72,1218.88,2024-02-05,livrée,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,2,1,0,1218.88,Lyon,Nouvelle-Aquitaine,Particulier,2020-06-18,Produit_Inf_20,Informatique,TechPro,Grand,Hiver,False,0.0,1327 days
CMD-Q1-00163,CLI0128,PRD0069,1.0,106.11,106.11,2024-02-20,livrée,Virement,Nouvelle-Aquitaine,EUR,Q1_2024,2024,2,1,1,106.11,Nantes,Île-de-France,Particulier,2021-12-05,Produit_Aud_69,Audio,DataStore,Moyen,Hiver,False,0.0,807 days
CMD-Q1-00164,CLI0066,PRD0022,2.0,235.27,470.54,2024-01-21,livrée,CB,Occitanie,EUR,Q1_2024,2024,1,1,6,470.54,Nantes,Île-de-France,PME,2021-07-20,Produit_Inf_22,Informatique,DataStore,Moyen,Hiver,False,0.0,915 days
CMD-Q1-00165,CLI0244,PRD0002,5.0,135.96,679.8,2024-02-17,livrée,PayPal,PACA,EUR,Q1_2024,2024,2,1,5,679.8000000000001,Strasbourg,PACA,PME,2022-07-25,Produit_Inf_2,Informatique,MediaShop,Grand,Hiver,False,0.0,572 days
CMD-Q1-00166,CLI0388,PRD0144,2.0,212.05,424.1,2024-01-12,livrée,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,1,1,4,424.1,Nantes,Auvergne-RA,Particulier,2020-10-28,Produit_Rés_144,Réseau,DataStore,Moyen,Hiver,False,0.0,1171 days
CMD-Q1-00167,CLI0146,PRD0100,9.0,62.84,565.56,2024-01-09,livrée,CB,Auvergne-RA,EUR,Q1_2024,2024,1,1,1,565.5600000000001,Montpellier,Auvergne-RA,Particulier,2023-01-12,Produit_Sto_100,Stockage,DataStore,Grand,Hiver,False,0.0,362 days
CMD-Q1-00168,CLI0270,PRD0075,9.0,71.64,644.76,2024-01-03,livrée,CB,Occitanie,EUR,Q1_2024,2024,1,1,2,644.76,Lyon,Île-de-France,Particulier,2020-04-07,Produit_Acc_75,Accessoires,ElecPlus,Grand,Hiver,False,0.0,1366 days
CMD-Q1-00169,CLI0092,PRD0097,7.0,149.62,1047.34,2024-02-21,annulée,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,2,1,2,1047.3400000000001,Strasbourg,PACA,Startup,2020-02-24,Produit_Sto_97,Stockage,MediaShop,Grand,Hiver,True,1047.34,1458 days
CMD-Q1-00170,CLI0131,PRD0029,2.0,149.76,299.52,2024-03-30,livrée,CB,Auvergne-RA,EUR,Q1_2024,2024,3,1,5,299.52,Paris,PACA,Particulier,2020-02-08,Produit_Tél_29,Téléphonie,TechPro,Moyen,Printemps,False,0.0,1512 days
CMD-Q1-00171,CLI0130,PRD0137,7.0,54.72,383.04,2024-03-01,livrée,Virement,Nouvelle-Aquitaine,EUR,Q1_2024,2024,3,1,4,383.03999999999996,Paris,PACA,PME,2023-12-24,Produit_Rés_137,Réseau,TechPro,Moyen,Printemps,False,0.0,68 days
CMD-Q1-00172,CLI0473,PRD0127,8.0,63.31,506.48,2024-02-03,livrée,CB,PACA,EUR,Q1_2024,2024,2,1,5,506.48,Toulouse,Île-de-France,Particulier,2021-03-10,Produit_Rés_127,Réseau,MediaShop,Grand,Hiver,False,0.0,1060 days
CMD-Q1-00173,CLI0359,PRD0011,1.0,27.63,27.63,2024-03-30,livrée,Virement,Nouvelle-Aquitaine,EUR,Q1_2024,2024,3,1,5,27.63,Lyon,Nouvelle-Aquitaine,PME,2020-02-22,Produit_Inf_11,Informatique,ElecPlus,Petit,Printemps,False,0.0,1498 days
CMD-Q1-00174,CLI0313,PRD0098,8.0,37.93,303.44,2024-03-13,livrée,Virement,PACA,EUR,Q1_2024,2024,3,1,2,303.44,Montpellier,Occitanie,Particulier,2023-07-15,Produit_Sto_98,Stockage,MediaShop,Moyen,Printemps,False,0.0,242 days
CMD-Q1-00175,CLI0434,PRD0128,3.0,99.94,299.82,2024-02-11,en_cours,Virement,Île-de-France,EUR,Q1_2024,2024,2,1,6,299.82,Lyon,Nouvelle-Aquitaine,Particulier,2020-06-14,Produit_Rés_128,Réseau,MediaShop,Moyen,Hiver,False,0.0,1337 days
CMD-Q1-00176,CLI0220,PRD0106,5.0,52.42,262.1,2024-03-09,livrée,CB,Occitanie,EUR,Q1_2024,2024,3,1,5,262.1,Toulouse,Auvergne-RA,Particulier,2023-12-17,Produit_Sto_106,Stockage,MediaShop,Moyen,Printemps,False,0.0,83 days
CMD-Q1-00177,CLI0369,PRD0130,7.0,186.38,1304.66,2024-01-06,en_cours,CB,Auvergne-RA,EUR,Q1_2024,2024,1,1,5,1304.6599999999999,Marseille,Nouvelle-Aquitaine,Grand Compte,2022-11-02,Produit_Rés_130,Réseau,DataStore,Grand,Hiver,False,0.0,430 days
CMD-Q1-00178,CLI0026,PRD0006,6.0,79.23,475.38,2024-02-08,annulée,Virement,PACA,EUR,Q1_2024,2024,2,1,3,475.38,Toulouse,Occitanie,PME,2020-07-02,Produit_Inf_6,Informatique,ElecPlus,Moyen,Hiver,True,475.38,1316 days
CMD-Q1-00179,CLI0052,PRD0079,9.0,400.46,3604.14,2024-01-02,annulée,PayPal,Auvergne-RA,EUR,Q1_2024,2024,1,1,1,3604.14,Nice,Nouvelle-Aquitaine,PME,2022-12-01,Produit_Acc_79,Accessoires,TechPro,Très grand,Hiver,True,3604.14,397 days
CMD-Q1-00180,CLI0323,PRD0147,1.0,56.16,56.16,2024-03-22,retournée,CB,Occitanie,EUR,Q1_2024,2024,3,1,4,56.16,Bordeaux,PACA,Grand Compte,2020-03-13,Produit_Rés_147,Réseau,ElecPlus,Petit,Printemps,False,0.0,1470 days
CMD-Q1-00181,CLI0293,PRD0130,9.0,186.38,1677.42,2024-02-14,livrée,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,2,1,2,1677.42,Lyon,Nouvelle-Aquitaine,PME,2021-12-02,Produit_Rés_130,Réseau,DataStore,Grand,Hiver,False,0.0,804 days
CMD-Q1-00182,CLI0208,PRD0043,9.0,100.34,903.06,2024-03-14,inconnu,Virement,PACA,EUR,Q1_2024,2024,3,1,3,903.0600000000001,Bordeaux,Auvergne-RA,Particulier,2021-07-14,Produit_Tél_43,Téléphonie,MediaShop,Grand,Printemps,False,0.0,974 days
CMD-Q1-00183,CLI0321,PRD0048,9.0,164.13,1477.17,2024-02-22,livrée,CB,Île-de-France,EUR,Q1_2024,2024,2,1,3,1477.17,Strasbourg,Occitanie,PME,2023-10-12,Produit_Tél_48,Téléphonie,TechPro,Grand,Hiver,False,0.0,133 days
CMD-Q1-00184,CLI0429,PRD0028,4.0,59.7,238.8,2024-01-17,annulée,CB,Nouvelle-Aquitaine,EUR,Q1_2024,2024,1,1,2,238.8,Toulouse,Île-de-France,Particulier,2022-12-28,Produit_Tél_28,Téléphonie,TechPro,Moyen,Hiver,True,238.8,385 days
CMD-Q1-00185,CLI0069,PRD0011,5.0,27.63,138.15,2024-03-06,livrée,CB,Occitanie,EUR,Q1_2024,2024,3,1,2,138.15,Marseille,Île-de-France,Particulier,2021-12-10,Produit_Inf_11,Informatique,ElecPlus,Moyen,Printemps,False,0.0,817 days
